FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
10256157,3200976,18624,3967,7555,19568,4506310,1645316,4514,1076,2256,4693,174,579
2287579,410365,4165,1511,2478,5000,2587844,372351,2161,649,1235,2477,79,580
13199050,3727063,20385,4466,8230,44513,5791685,1451450,4710,933,2043,9644,229,582
1880806,383979,2964,1012,3017,1709,2718514,393860,1474,505,1735,1034,91,590
9122334,1829740,9641,10090,53333,10774,4151283,1260020,2879,2347,12044,3376,170,592
4225430,861848,4326,1048,3380,7778,2724691,780177,1833,409,1510,3282,99,594
1638885,295765,3340,475,1871,11780,1826906,329242,2198,346,1075,5829,75,594
2248312,560171,3260,464,1747,4245,2365324,639545,1850,286,1390,2282,80,594
2270612,321748,1710,805,2612,2570,3377462,428607,1184,453,1543,1996,65,595
5204944,917535,6742,2052,5549,11820,3516591,662932,2512,630,1917,4080,116,598
5310363,1480648,9992,2812,7089,12890,4680270,1131892,4128,1200,3728,5170,115,599
5741951,1251483,5406,2267,8087,12943,2674826,890755,1643,783,3454,2955,194,599
4528969,1654499,14400,4070,8708,16295,2819135,1333771,7653,2006,3116,4504,135,599
1619226,290173,1639,686,2961,3053,2174322,359589,1084,500,1545,1701,79,599
8562037,2409927,15954,3871,8474,16737,4573785,1347321,4975,1101,3499,5776,143,602
3662646,975931,5101,879,3601,9610,4123137,1112386,2766,586,2209,3856,87,604
1903928,154543,1272,758,1074,3471,2709947,212449,1207,457,1362,2171,66,608
1668784,334124,1836,868,1747,2112,2207625,450070,1747,446,1214,892,74,608
2676295,1256427,4027,2377,10377,1236,2357793,930996,1955,1244,5623,1736,119,612
2861764,394346,3589,1581,2706,7792,3030462,452925,2263,852,1349,3544,81,613
6422875,1535881,8735,2576,5763,22921,4661102,985830,3134,841,2505,8237,112,616
2304896,843411,7297,5176,24758,5810,2846529,825548,3804,3524,19389,3780,83,617
8726667,1930384,12246,4127,15193,20732,4261946,1213209,3497,1590,5350,6531,144,618
14206588,2940400,33804,6420,14552,58683,5038801,1221974,6249,1128,2663,11839,225,618
8228982,1939606,13860,3320,11556,24142,5019744,1073336,5021,1338,4307,7354,147,618
1958854,718922,4327,1166,8737,7911,1871414,509942,1752,785,5277,3316,96,619
1853678,290515,1316,1121,4805,3553,2066721,353933,1683,842,4029,2341,75,620
2316038,275031,4156,575,1102,10798,2727838,333762,2996,499,744,6822,75,621
4503677,859922,4051,1508,2888,8008,4947559,984336,2562,763,2011,2931,95,621
2229886,643584,2662,1138,1744,2783,3249160,900681,2132,734,867,1186,74,621
1804884,215910,1275,2048,10868,1379,2149947,268990,1062,1683,9545,1673,81,621
1941767,329285,3015,628,2100,2356,2246248,421719,2225,490,1850,1436,84,622
2887695,548928,2682,1694,3010,3655,2941497,619208,1503,734,1496,2283,100,622
2757788,768960,9527,1280,1199,10926,2874171,487421,3967,385,786,4672,109,624
1708520,210376,2444,880,1625,6508,2442614,267311,1503,417,716,3581,66,624
2934505,488174,2081,1127,5403,1170,2825800,541114,1316,850,3865,851,81,624
7858201,1686926,7013,6916,29822,8107,6031601,1371195,2744,2840,12697,4697,142,626
2103579,244996,2087,2236,9970,1857,2544851,307441,1297,1690,8273,1429,75,628
2300674,607474,2655,1095,2434,5890,2731862,626666,1546,601,1534,2258,86,628
1809506,274829,2099,1032,3429,5358,2110021,367901,1582,681,2300,1938,76,633
1906716,356284,3720,1565,4706,3129,1940055,400284,2921,716,2947,1592,87,633
1907581,214072,1307,918,5321,1327,2206205,250321,578,707,3892,681,80,637
6686496,1864978,11998,6213,26225,17509,3160830,1066284,3517,1827,9217,5288,164,639
4624403,1102062,3328,5116,22702,4965,4903843,1307079,2079,3478,16488,2137,96,640
1576665,402843,2796,1782,9196,8980,2168979,488711,1407,1351,7089,4469,63,640
10586964,2696718,15830,2028,4271,28479,6208753,1735718,3891,605,1356,7128,154,653
14737969,4678655,38178,5075,7097,56688,5872860,1710415,8936,1293,2012,10147,225,653
2219198,218089,1732,34,460,2049,2675939,323335,1279,61,445,1322,66,653
3421885,450601,3335,464,804,4887,2155837,399661,1644,205,488,2486,99,653
2645403,367139,3079,606,1831,8275,2514903,402239,1451,343,1264,4282,78,653
1658369,199929,1642,422,2563,2664,2417472,252361,1016,274,2054,1785,79,653
2083726,252374,2578,570,2077,3951,2780903,299002,1562,464,1706,1861,80,656
9030425,2488863,19773,4350,8087,21443,2950369,827265,3574,818,1793,4044,218,656
3976324,1043432,6007,1341,2337,12416,3177534,798012,2835,641,1562,5231,112,656
8234414,1877406,12128,3712,6291,20455,4618155,1370305,4386,1236,2073,6794,136,656
3040010,368911,3209,336,2182,8668,2811663,270368,1426,305,1133,2808,115,658
5905509,1015066,5615,1352,3153,11780,4065984,781786,1695,444,1768,3752,140,658
7221760,1570687,10551,1620,4055,21511,4631465,705474,2166,471,1285,4825,179,658
1818985,252762,3379,1237,3404,3974,2189338,293995,1929,703,2465,1670,72,660
1655286,621895,1651,0,1703,0,748080,311885,709,160,505,631,183,664
1459580,356119,2336,1005,1662,5215,1592188,379575,1679,541,1306,2719,74,665
9899107,2417602,20959,8940,26665,26579,5213992,1596657,5315,2404,8936,6324,173,666
9325593,2793366,21984,3278,8228,55625,5164008,1240290,5870,1042,1985,12345,163,666
1862277,289420,2245,4140,20985,2898,2246313,349645,1480,3284,14826,2582,83,667
5447477,1168491,9438,14544,74498,13582,3690794,689640,2933,4389,23898,4887,143,667
2232143,666350,3529,713,3407,6717,1633448,525577,1875,428,1547,2847,116,672
5068505,1808321,8802,2334,5363,10001,3237715,996166,3112,754,1564,3222,119,672
1772394,259128,1740,4527,27825,388,2009696,306218,889,3636,25884,1097,87,673
2117631,260396,2180,143,1919,4924,2426730,306318,1167,243,2073,2701,87,674
2411638,310533,2012,609,1162,3123,2849594,377985,1454,403,931,1654,81,675
2236778,567982,4737,1353,1746,13303,2447171,488757,2936,657,1041,6241,79,676
7391407,2073312,14039,2894,4570,26138,3905843,1037123,3842,730,1846,6987,140,676
2164028,314415,1714,443,1678,6156,2432941,421172,1152,283,1215,3724,68,676
3538302,523527,3803,1518,5168,12004,2699524,537640,1942,642,2091,3950,104,677
1808124,451813,3302,1816,8295,3302,1005933,312194,1247,568,3141,1572,151,677
1930741,211590,2482,578,1734,1919,1960945,237890,1670,321,1032,1101,88,679
6511240,1364547,8366,4498,10430,8896,5191430,1286109,4008,1772,5193,3336,125,679
2994710,752338,3531,1353,4070,5046,3770282,940275,2176,723,2695,2723,75,681
2203709,199735,1127,574,1856,2258,3106471,273558,1004,282,1046,2349,76,683
2298950,373254,1444,683,2191,2979,2936445,503315,1382,429,2063,1594,66,683
3040102,502585,3498,2564,9989,5158,3018699,598166,1895,1214,5334,4505,88,686
2712095,289897,3008,1566,3798,3793,3120111,305096,1748,870,2028,1938,82,690
6830315,1896675,11518,3998,14737,10917,5111163,1216252,5012,1904,6679,4547,120,690
3286742,749587,5127,1044,3613,11649,2533954,697521,2751,501,1544,4839,109,692
4233569,884724,4701,1250,2034,10003,3280990,627115,2581,607,775,4381,106,693
5453691,1370553,8583,2363,3861,18466,4151661,836707,4135,877,1809,7020,134,693
3312683,638359,3199,1304,5181,7591,1942249,379378,1680,468,2414,2567,129,694
3357105,945802,2124,1653,5587,3168,3593677,1175935,1344,779,4460,2007,90,695
2521791,376684,2318,1508,6664,6277,2720230,481516,1491,1129,4993,3272,76,697
6221864,1430398,11094,2632,5948,12509,4625773,1225233,5342,1209,2964,4791,117,698
2437340,843081,4006,1479,4140,2062,2327138,892572,2121,699,2489,1201,94,698
2009942,408970,1634,867,1843,2436,1850317,365754,722,297,767,1903,87,698
1845869,504497,3445,1610,2604,9968,1714114,293478,1398,397,842,4021,138,698
1590110,282851,1830,794,1036,4288,1780218,386811,1427,299,662,2137,77,698
4681502,1176929,5959,2479,6282,13034,2467318,923572,1804,685,2692,2903,175,698
6983838,2157481,11222,2322,3044,21490,4080684,1584720,3353,635,1287,5054,172,700
5982014,612202,5023,870,2027,11457,5349573,526692,1947,356,992,4018,103,700
2073650,574017,3755,2186,8706,4526,2798821,451947,2071,1023,4820,2754,77,701
3945481,388556,4130,2210,6616,7346,3730072,384413,2161,976,3769,4028,93,702
2453367,690793,4183,1714,5096,13429,2655578,630927,2095,946,3329,5325,88,702
7924317,1828760,13083,4569,8565,30079,4292495,1313702,4197,1202,2703,7038,169,703
14026573,3063255,13880,6697,24151,19619,4674945,1271780,3004,1236,6069,4555,207,707
1582434,392174,1819,356,1602,5732,1810388,354956,1167,234,1130,2533,104,711
5810810,901088,6575,1584,2715,10233,3710590,612287,2561,657,899,3820,142,711
1981443,363696,2577,406,1965,4214,2375824,451520,1548,205,1057,2577,62,711
2228810,744985,4353,504,1616,3837,3215087,864101,2859,356,998,1953,87,711
1850729,241863,2425,770,1743,4725,2001520,255987,1404,409,1395,2561,84,712
4603695,1040901,5858,1723,2379,5580,2705976,589182,2584,647,930,2015,135,717
12349730,3076374,15591,2998,4837,14549,7247749,1509222,4574,885,1631,4605,150,717
11854007,2897947,22332,4562,9660,32280,6227839,1133612,6146,1179,3468,7228,205,717
1800729,193227,1392,558,3936,3125,2258941,244886,1183,487,2902,1804,85,717
5707080,1443124,11632,2928,7976,23497,3505675,1000099,3215,714,2561,6418,202,718
3832120,530227,3638,1514,4580,3966,2639190,487625,1487,580,2359,1476,108,718
1687589,174255,1059,796,1765,0,1496308,111477,474,338,1134,317,100,718
2909870,704867,7755,1645,4692,18062,2063404,644207,3788,798,2867,6963,103,719
1715089,254833,2287,720,2082,3621,2360403,247417,1268,334,1352,2032,88,719
9266437,2184720,14555,3606,7887,30385,5543426,1538218,5503,1203,4107,8595,131,719
14282027,3770923,20059,4981,10233,52543,6000077,1713314,3949,998,2713,10929,232,719
5313620,1091520,6517,1587,5522,8753,3465504,1032008,2384,719,2484,3482,109,719
4747309,1408750,11376,4344,17235,10578,3098815,912416,4310,1549,7317,4530,118,720
3211652,1212241,13585,2585,4151,6907,2480001,1167525,6488,1036,2141,2714,128,721
1751323,230096,2076,897,2698,2234,1819538,252129,1201,410,1616,1786,91,722
2058593,215025,1453,913,1918,2103,2672289,287326,903,456,1291,1286,80,722
2430808,912946,2605,1627,6500,2280,2716267,1102919,1639,982,4163,1335,83,724
1819860,299145,1257,1666,10708,4188,2458337,371064,751,1654,9836,3205,83,725
1614111,275844,1319,1362,7396,1877,2860421,417549,1200,1425,8020,2327,64,728
2530774,800242,2622,1146,3798,6159,2312401,772647,1420,507,2900,3600,75,728
3428691,729666,6943,2351,7826,10979,2411395,524442,2251,704,3083,4255,103,729
2708656,624189,2231,848,3936,7268,3689385,677365,1574,608,2890,4024,82,733
11935594,2219855,13043,3443,6032,15803,5363566,1321590,4664,1251,2020,4686,183,739
3320454,461869,4683,2473,10300,10858,2700373,338602,1722,907,4538,4290,107,740
2941751,490644,5875,1312,2475,6922,3425160,633162,4440,894,1951,3484,68,744
2253862,1011703,2622,577,4451,5424,2099300,777749,998,295,1426,2040,136,746
9262561,2124355,10607,2802,8309,26610,5928943,1146671,3399,937,2241,6931,143,747
1809720,393791,2160,803,2163,2277,1733181,486636,1183,374,1583,1128,94,747
4204651,1321494,12328,2415,3138,7528,4086985,928069,4304,767,1110,2928,110,748
3427873,1085300,14789,2846,3846,28805,2889332,929876,6178,950,2478,8791,152,748
3907230,1323040,5559,1864,7558,14494,2782533,893014,2170,751,3571,4834,127,749
6690492,1271546,6088,2276,8916,11696,3657560,615524,2252,719,2965,3819,143,749
1935485,138435,1815,792,3892,1617,2678655,163211,1332,726,3647,1165,81,750
2508203,929229,3857,3118,12954,1993,2487609,872942,2193,1717,6502,1407,80,751
6216214,1404069,6120,5103,21345,4950,6391925,1470492,3677,2896,12720,2834,88,751
6792652,2369674,14032,2525,7139,22173,3183218,1360455,4069,639,1771,5033,172,752
1757524,243342,2022,1137,3542,3480,2499457,292958,1381,682,2423,2412,84,752
6222782,944865,6832,2498,5555,12999,6082499,1137101,4670,1463,3199,5638,89,754
2329617,473484,3245,839,3748,5333,2170413,361759,1212,370,2272,2376,102,754
2462447,387838,1453,848,3263,2061,2630373,476130,720,579,1566,1080,86,756
2565816,689122,3499,635,2978,3119,3320460,678990,1760,454,1796,1396,96,756
5408666,1559730,31889,14335,24423,13816,2531389,891103,16238,7222,11457,3968,141,760
1833798,253156,1127,2322,11531,900,2287235,228427,856,1712,8413,873,92,761
1886244,522783,4371,1520,3060,4883,1559489,517791,1936,629,1684,2283,90,763
1484877,296837,2883,835,758,1428,2384837,458056,2651,822,1125,1059,60,763
7773240,1998040,12200,1988,5343,13252,3967067,852031,3945,598,1239,3556,242,764
4040169,1237311,7904,1819,4276,16335,2676204,982005,3507,677,1504,4680,107,765
5029032,1074155,5397,2036,4595,8241,3979877,1033435,2313,661,2152,2901,137,768
1773839,228451,1424,481,2175,2289,2266489,199078,718,358,1870,1750,99,770
4776079,1211159,5553,1603,4505,6297,3506767,619243,1740,488,1925,1914,118,775
3121738,643740,5552,2044,2948,4738,3244917,678641,3175,909,1980,2363,84,777
4479403,630463,5544,2743,4734,6680,2622144,486869,1796,749,1973,2240,127,777
2747481,440227,1480,1376,6685,1779,2371720,399942,1007,620,3263,1012,93,782
1561755,238543,2264,588,2096,3823,1807543,230786,1097,300,1977,2649,74,784
2417073,534162,2625,913,2485,11469,2278800,479366,1377,311,1305,4900,97,786
1709198,399232,6106,1134,1224,4242,1618126,409794,3794,607,766,2271,83,789
5845865,1518766,7152,3217,10624,6905,2783579,1045046,2634,826,3132,2366,131,790
1761834,252026,3152,1331,1248,886,2210339,316135,1891,567,1111,593,85,791
14833960,3744532,24541,22398,111611,56554,6204376,1669567,6381,5328,28879,11927,211,791
2088765,343122,1917,1018,4051,2546,2621940,415256,1091,713,2709,1289,85,793
4883812,1295546,7672,3380,12741,6822,3442137,984976,3201,1417,4703,2765,131,793
2106152,402415,2375,938,2472,6702,2184395,518188,1531,594,1715,3260,78,793
2439556,274176,2745,1147,3411,2856,2846589,332423,1656,745,2304,1233,87,794
1990545,264261,2695,1134,3094,4537,2045478,321320,2256,718,1720,1972,87,795
4500677,1116463,5907,1584,3936,8606,4005305,873622,2323,623,1503,2823,117,796
2980305,746608,6532,1465,3570,11590,3209367,648448,3373,595,1420,4144,94,796
7761673,1785863,14114,3255,7405,29684,6050122,1290968,5174,1242,2728,9468,133,796
2160596,188534,1322,335,2697,3394,3177746,252719,671,422,2280,2046,76,799
2010615,714646,2689,925,3604,6283,2482804,817174,1233,505,2072,2823,107,801
2256100,331277,1961,1469,3539,3390,2587566,384943,1258,932,2543,1541,68,802
2897507,601207,4171,1395,3207,5210,2423602,549508,2370,643,1388,2032,93,804
7974322,2483762,30835,3588,5315,23045,3009364,931892,7281,804,1639,5015,226,807
2035996,139276,1849,120,998,3519,3047566,201267,1195,179,466,2091,67,807
1826075,372603,2190,854,3555,7201,2092441,489892,972,478,2737,3929,81,812
1543925,524555,5212,1417,1827,9293,1669153,496477,2761,548,1546,3873,115,815
5581208,1071558,5928,1523,3526,13196,2957618,765209,2472,592,1196,4513,129,821
2393089,712675,5421,1214,3527,10480,2235901,480606,2679,564,1305,4700,104,821
1675461,192884,1699,1426,3867,2873,2198209,258833,1258,880,3244,1627,90,821
4797373,967665,7668,2145,4577,20073,3643485,708119,3459,1006,1830,7693,103,822
1971347,245958,1402,604,1962,1710,2693296,290267,825,257,1352,807,75,822
2702718,642615,3454,1257,2595,9806,2605744,806289,2222,570,1455,5606,84,822
1659198,221367,1776,532,2118,7234,2071256,269269,1209,352,1782,3587,75,822
3534950,662029,4853,2107,10416,13142,3615218,800826,2754,1517,7182,6446,86,825
4371437,1264805,13965,4034,10552,26222,3754268,1001911,5472,1266,3864,7952,114,829
1729858,433393,4404,1024,3767,8132,1958195,416537,2023,462,2286,4781,81,829
12762385,3419786,16503,4428,7122,22262,4604180,1571643,3557,1028,2229,3978,201,829
1511698,325141,1436,303,2196,2850,1816392,369397,858,205,1076,1339,89,830
2367143,604649,2946,947,2507,3879,2670029,716599,1551,493,1319,1815,70,830
1721464,389373,2955,1186,4104,3943,1471955,384808,1482,509,2183,2388,91,830
2941810,557900,4674,858,2238,7042,2627834,616834,2512,557,991,3386,94,833
2065536,497014,4150,694,1816,8476,1862833,372188,2037,469,765,3416,95,833
8509380,2085049,11154,5431,19751,9564,5167704,1442339,5379,1954,7291,2871,121,835
3194337,672503,5462,1189,2682,11295,2800325,527363,2092,543,1337,4663,103,835
2160562,907420,2659,645,1583,1320,2014259,930119,1410,441,912,609,99,835
13893533,4342965,31419,4698,7635,58037,5001202,1524804,5502,912,1636,11176,210,835
1634890,238711,1561,246,1743,4061,2278927,301088,1345,246,1487,2484,65,837
1654916,248925,2799,802,1096,4310,2033639,298871,1820,341,730,2554,78,837
2560852,281159,2049,1112,2450,7706,3171811,242495,1295,437,1429,3512,77,838
5881403,1725875,9597,2242,4531,17150,3167989,1054814,2952,664,1344,4825,160,839
2320456,372707,1921,719,2207,1211,2845757,417540,843,432,1594,935,79,841
4738011,790952,9659,2950,8497,16008,2842374,445653,3180,862,2931,4684,133,842
5236832,1527920,7178,2699,6742,13803,2929475,1080873,2263,733,2229,3818,129,844
3489733,651588,2906,1507,5313,4155,2781607,541712,1326,685,2436,1622,97,845
2030230,651662,2889,1051,2729,3144,2258543,789197,2626,699,1794,1287,88,848
12382731,3466163,22130,4267,10441,22167,4121262,1128874,4143,821,1757,3730,245,848
2370934,589319,3137,1286,3298,4320,1632378,409350,1566,605,1443,2101,109,848
1899469,217082,2396,725,1287,9801,2427326,259787,1465,357,918,5907,74,850
4042070,670223,3618,1437,3300,5722,3200418,629219,1595,533,1339,1994,109,851
1583287,248921,1459,945,1902,1031,2068081,333381,848,634,1312,650,67,852
1542867,265099,2309,487,2851,5943,1783995,296070,1474,449,2003,2606,88,855
2007033,200785,1169,1035,3752,1900,2843909,262003,790,696,2841,1341,69,855
2968441,761094,4955,1302,3766,9224,2145684,545385,2805,622,2291,3856,96,856
2450373,367283,1436,1214,3730,75,2673682,403115,968,757,3180,432,83,858
6886541,839461,7480,5666,26083,11690,4973527,599058,2909,2567,12702,4567,115,858
3234739,639799,4589,2326,11402,11098,3246229,458693,1547,1172,5428,3805,109,858
2852490,644287,4916,2133,6700,9929,3452932,869676,3037,1399,4840,3795,85,858
4190101,1538965,10345,2437,6022,23645,2880132,876780,3236,675,2001,7528,135,859
2236568,253159,2425,1183,2025,2803,2381050,288690,1302,632,1357,1204,87,861
1624873,206686,1735,1011,7024,6445,2337380,271195,1114,864,6439,4155,62,861
1749254,598721,2178,625,3289,4447,1921343,478423,1115,354,1699,2062,95,862
2267620,603732,2249,5012,26750,1601,2753223,643239,1430,3606,20449,1822,83,864
1569813,243623,3529,802,1367,6702,1949327,292168,2210,439,1079,2633,85,865
1773748,179284,940,470,1314,1840,2342426,220519,733,320,672,1131,70,868
2107507,375185,779,1012,3126,736,2432218,424325,732,517,2473,746,80,869
1981717,223953,2347,635,1593,2289,2169310,272044,1597,289,1266,1047,75,870
5978572,1530042,6192,1704,3520,9379,5359419,1543467,3431,854,2376,3739,93,870
13742643,3147587,21574,5115,8317,25143,7940994,2421815,7915,1797,2766,8601,140,870
4971588,1505626,6040,2838,7664,7631,3252989,900498,1912,782,2964,2362,121,872
4392278,873296,4544,970,5247,3727,2758633,677399,1523,402,2668,1640,114,872
5503802,1414645,6701,2028,5882,5009,3612086,772667,2256,766,2474,1867,124,872
3246494,1136297,9435,2573,6482,3695,2632394,957469,5287,1429,3363,1325,111,874
11506613,3141457,20511,4336,10932,23916,4620724,1194125,4406,960,3050,5366,175,874
1998761,300993,2957,1034,3108,4855,2455969,378028,1490,526,2251,2795,73,874
4636757,862128,3896,9165,48265,4060,2842707,519183,1798,2895,15505,2498,134,876
5479931,501456,5399,1624,2760,8163,4920829,546104,3162,973,1670,3564,88,876
6363022,981635,8757,2213,4293,12419,5722748,751614,2834,709,2043,3564,125,876
1935136,971402,5163,770,3332,9739,1372756,679292,1900,361,917,3667,134,876
3562793,915533,5716,3470,14958,10262,2187619,710306,3165,1578,7681,3844,115,883
1819495,386044,2350,1436,6398,2446,2050111,399891,1223,776,4182,1281,76,884
1770449,279113,1289,503,1941,2941,2533073,397376,1085,393,1050,1772,71,886
