FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
5762320,1075658,14875,1526,749,25687,2855664,560751,4461,404,561,7853,185,516
2128893,459419,10203,1204,1234,21498,1950852,381487,5669,560,1017,10336,93,516
2948556,561268,5728,514,1489,3098,2943066,698266,3353,300,893,2307,90,516
2579964,937449,7288,796,0,3315,2946593,1309047,5663,480,60,1832,82,517
1529684,452149,3053,662,599,1014,1662747,438411,1752,218,372,1167,81,517
2027749,305828,4180,1102,624,17601,1842386,355241,2413,388,578,8648,120,518
2056617,384186,10807,909,1594,7084,2210820,487505,7353,704,930,3596,83,596
1917998,126911,3680,471,338,1542,2915853,165079,2691,228,274,765,65,598
1629042,226650,1394,82,765,2719,2124481,295888,1315,117,292,1551,80,599
1742335,222870,4494,499,801,10892,2131487,286003,3133,376,710,6662,67,599
2015680,254655,4602,539,618,1305,2393130,310069,3369,375,444,746,74,601
1537185,467363,6042,391,367,385,2219721,677821,5471,549,207,385,65,606
3418834,596373,10252,1124,1245,18032,2642341,542260,5242,530,577,6929,120,607
2136258,197440,2419,284,499,1324,2524665,159894,918,196,588,554,95,608
7817651,1893767,27210,2709,3774,15821,4311086,1193350,9392,983,1226,4992,129,611
12470325,3144688,69780,5753,3766,94738,5680165,1765736,17312,1515,1619,34511,171,613
3831896,1448758,18672,1938,1530,7176,2790547,1045563,7215,896,904,2458,121,613
11971885,2888974,121302,7054,0,1210591,5593561,1703836,26207,1419,689,452741,221,613
4461311,550789,62607,3217,0,23121,5425415,740662,45839,2675,389,13027,74,613
5756707,1638143,468982,18944,0,803650,5530155,2458484,208793,9919,0,385692,77,613
9012043,1797883,37476,0,0,170943,5970158,2118537,17631,0,49,67788,131,613
6116535,682535,21090,1462,1943,98127,4386765,494940,7422,719,817,42360,147,613
7645531,2226104,27112,2609,1173,134731,5334956,2058178,10849,1023,935,52002,129,613
2519915,416708,11630,845,1199,4367,2448704,430365,7126,519,734,1941,82,613
4621816,951479,15976,1103,255,5982,3347161,703681,5476,469,403,2010,109,614
8985908,1500819,186367,12612,0,1966345,6458412,1264610,153757,9863,1075,854220,97,614
2452996,500812,10361,1270,0,472393,2556820,548269,5475,709,497,207363,84,614
2093121,219336,3580,993,582,2267,2527879,243147,1799,348,345,1152,97,614
13630672,3164168,54030,5672,2610,439252,6841536,1381036,13999,1888,1124,125694,189,614
15375250,4108431,354988,23949,948,1179736,8024298,2384024,223205,14211,1999,417851,144,614
1802463,697540,10690,1066,452,5386,2386717,885873,8980,737,403,2713,63,614
10390819,2725846,54544,4883,2299,135473,6430994,1684640,15976,1525,1087,44262,157,614
4609835,1163880,24665,1888,255,24872,3658692,990886,13373,1099,866,9512,137,614
11936457,2610449,101054,8387,0,989561,6916890,1235633,40963,3286,1581,337408,216,615
1764453,408066,14565,1138,0,501436,1980898,357255,9359,695,661,223395,93,615
12117954,2445573,55522,5438,0,861793,5323668,1071501,16967,1613,1801,220843,194,615
6450398,1063476,22914,1917,1553,37721,4421866,680410,9500,782,764,10414,119,615
1850396,269017,7122,1056,848,2299,1850802,314976,4983,516,345,1069,73,616
6682713,1314099,174853,12304,0,876101,4471826,900116,121597,7679,823,371462,115,616
2930023,1023901,13085,2065,1709,3144,3327779,949515,8132,935,1157,1446,102,616
3595872,858595,18984,1884,354,67546,3830747,827400,9447,941,353,27120,98,617
7069991,1429482,23737,2801,2715,39856,4672077,1399962,10930,1073,1731,13297,119,617
1997441,301011,1645,501,476,391,2667021,406784,1202,233,697,371,79,618
2823183,717577,5843,632,987,2262,3482037,889677,4311,476,491,1257,85,619
5466373,938108,22420,2106,1913,39490,4369570,735570,9441,964,635,14042,117,619
1808401,236238,2617,546,242,1885,1904934,231606,1582,219,178,844,79,619
1585711,258986,3481,1008,929,3592,2562937,352305,2787,451,525,2353,80,620
6504481,1946107,32540,3007,2118,9866,3706453,1197558,15772,1525,812,3272,130,621
3905371,1335829,211671,14113,252,553826,2651892,920411,142909,8976,1909,245067,119,621
1902575,207568,2058,821,524,2003,2339132,237677,1381,342,313,1157,75,622
3079752,411635,5052,604,673,8138,3751791,510927,3750,416,722,4794,81,622
10020434,2792717,115918,9194,76,570179,6436698,2198587,54645,4045,851,247105,122,622
2234738,544266,8381,1267,776,4294,1857397,540565,4562,676,570,1708,91,623
1638976,192941,4413,393,286,3094,1732203,253648,3439,301,357,1888,96,624
1917002,197798,7788,1507,83,127189,2329118,242418,5341,586,946,63821,77,624
4971863,1009299,26106,2448,351,446059,3188975,623910,10271,1024,520,162328,133,625
2053269,264255,3305,674,195,9289,2547477,315159,2467,307,139,4065,80,625
8320841,1207526,312761,21635,0,3825848,5000073,676507,220466,14554,3407,1242527,135,625
3110545,435993,8778,1661,398,10442,3776192,500715,6035,767,291,5123,85,626
2691660,301388,7995,1208,1001,10112,3112950,282439,4553,566,557,3948,91,626
2020915,458348,6939,1138,1118,5595,1947377,550063,4270,457,864,2496,88,627
2448042,326810,7336,690,699,11397,2893833,338760,4694,440,398,6737,89,627
6192114,1910379,172418,11714,0,2450123,3786158,1183692,111804,7053,392,753012,149,627
8448360,1368652,198196,13180,1127,261639,4240429,741431,149432,9283,1220,120615,136,628
1881224,389165,13719,1267,2057,14493,2669404,484813,8608,919,1557,7027,80,629
4147204,628431,4912,1376,783,4147,4629686,782716,3201,644,577,2112,84,629
2164049,270611,3741,448,504,2663,3030763,346235,2860,325,562,1419,71,630
3717193,952055,13540,1418,1224,17511,4094729,956364,8149,813,931,8415,110,631
3339375,728748,12060,1198,1472,11736,2345209,475372,3680,392,535,3929,114,631
8491931,1372095,16176,4691,5435,1874,5422644,1289343,5632,1533,2159,779,140,632
3409389,830226,14845,1856,846,144291,2070392,649622,5298,715,753,53306,133,632
1791454,383634,5925,895,724,2128,2459852,442483,3552,492,420,1210,74,635
2066003,333244,25151,2328,42,118881,1970775,240460,14358,1167,824,47334,111,635
2244560,478190,5968,718,133,8273,2923351,540263,3461,499,347,4557,74,635
2689354,321460,6998,516,1071,4890,3898378,401189,4524,401,462,2767,83,636
2291934,171941,6733,676,461,13800,3016985,219754,4927,461,470,7069,97,636
12266671,3413179,44443,4587,2425,170836,6508832,1342739,12311,1118,942,71488,168,637
7436321,2238984,43217,3810,1909,48241,5140402,1716461,15992,1418,835,14167,134,637
6903006,1520263,32298,3146,0,217465,3856640,882319,7831,857,467,69081,165,637
12435554,4070968,270076,19108,0,2337029,5813092,1618169,135088,9030,2466,936453,195,637
2383014,461518,5238,647,877,15236,2595576,516079,2906,396,416,8977,97,637
1797111,205178,3417,493,630,2729,1754451,245451,1594,255,319,1201,84,638
2678117,436771,7785,792,1056,19612,3860987,512873,4740,555,858,8190,86,639
2643373,390731,13014,1559,856,6361,2222374,373736,8881,680,594,2953,105,639
10978998,2603065,49235,4520,3198,37404,7197263,1852782,18207,1965,1355,10254,156,640
1686740,310823,132201,8297,0,241227,1242530,231213,77830,4700,824,112557,97,640
10631882,2431471,168311,11917,0,1146935,6087369,1459766,122975,7653,607,459176,131,640
10071029,3253359,430914,29535,0,2388807,5077410,1521915,131584,8802,1174,369515,223,640
6950501,1585342,20965,2373,1250,118379,4566462,998199,5658,762,880,59093,142,641
12455031,4054003,59539,5680,2429,284926,4827865,2066426,15875,1475,1809,77410,185,641
7386406,1631503,277573,18992,0,1019881,4728880,1067836,204828,13386,1201,388189,138,641
1867257,168867,7418,855,0,184006,2549327,201104,4935,521,434,96986,75,647
2015408,230146,8629,786,205,18207,2468663,269583,6359,502,266,8962,66,647
1796010,220063,6142,182,1008,10369,2267474,283049,4316,369,565,4654,71,648
11770658,3317463,196573,14492,0,1189336,6365243,2455965,93914,6549,1338,334121,173,648
2626551,575195,7663,784,711,10609,2210608,409152,3806,407,495,3738,89,648
1897704,183823,8461,1011,0,129206,2014276,220592,6154,546,445,58657,81,649
5469959,1578460,462990,31194,2831,7346060,3064891,966117,228013,15439,8138,1795598,117,649
2004250,406451,3711,343,0,1360,2184034,524836,2885,314,118,586,73,659
1866159,782976,6713,689,621,1987,1794913,744400,3062,435,294,1240,100,659
3094499,489853,11479,1080,163,24090,2138953,324229,4452,400,366,9059,114,662
5972419,1482556,17159,670,1486,16781,3519504,896439,5294,385,694,5675,137,662
1636368,300022,2538,690,887,1133,2147393,410365,1894,442,309,867,81,662
1645550,573198,7016,1233,1452,2592,1910873,622575,4036,629,557,1499,89,665
1888396,303357,5049,764,921,7571,1959933,384745,3750,464,684,3887,70,666
5526721,1493092,25518,2962,1931,32923,4293772,1487712,11602,1231,1174,11754,114,667
1790305,132104,6550,396,126,11260,2161025,159461,4474,329,688,5923,75,668
1860125,637859,8912,851,592,13907,1980963,658341,4860,509,334,6347,95,672
2182844,297752,5020,700,639,6783,2421869,337323,3157,326,888,3044,81,673
1873292,330304,4258,568,979,7569,2257249,398599,3014,399,1106,3474,71,674
1738271,234455,231,130,510,378,2704166,348390,496,100,367,480,68,679
1899781,182593,4888,967,529,4715,2634017,245430,4364,422,453,3064,81,682
1630205,315450,7276,734,532,13277,1825120,365378,4803,482,421,6104,75,683
1603728,445401,996,464,751,1062,2120805,653620,606,339,365,652,70,688
1917482,283741,1906,313,676,287,2465622,396129,1344,118,468,312,65,696
1690408,217746,2864,609,527,1263,2512902,309298,2083,328,286,1007,64,697
1639620,292708,4691,803,245,2501,2201080,330617,2901,400,309,1311,75,698
14389586,3625963,238099,14928,4433,380551,7688754,2107272,145159,9060,1861,147060,147,698
9927330,3479054,45651,3409,2953,25952,5159196,1921422,11574,992,1172,8711,126,698
2552307,623468,9463,654,954,9050,1793054,440562,3303,395,458,3819,110,698
5733615,1090466,18203,1859,124,29849,3843747,635960,4714,502,514,7278,146,698
2107904,306032,9378,1257,867,134507,2498383,236980,4037,509,1636,69535,93,699
12712026,3717739,678246,44755,0,4025949,7289298,2090289,246299,16327,1204,1145847,147,701
2044335,481205,8605,735,0,13417,2282791,585762,5052,393,65,6204,68,701
4862005,2033597,141314,9780,0,524685,5378057,1704164,98891,6274,140,273069,86,701
4629889,1133595,262484,17563,0,3299795,2951380,995182,148352,9779,991,1171095,108,701
2365941,908965,44731,1804,0,393227,4932748,2106169,63675,3367,0,421918,40,701
2589779,1053275,25048,945,0,347490,4608941,1542260,30147,1763,0,353007,37,701
9849903,3837476,221306,10012,0,2282456,5651160,2547553,120840,6720,0,802473,137,701
5865998,1006011,328303,16975,0,988387,4575196,1040117,225046,13559,163,346539,117,701
1864685,243708,10783,0,0,73698,3022234,550493,8522,0,0,42900,46,701
9174485,2806858,140884,4637,0,449201,4517684,1512899,80490,4675,90,172269,150,701
4088979,929847,24146,2145,1334,47698,2707449,708328,8417,936,895,21644,122,701
9726628,2827021,65835,4582,551,164305,5058178,1849590,23177,1871,933,50866,143,701
10620179,1903438,47315,3040,0,211281,4776458,623901,10992,821,533,51042,206,701
2614497,533813,5834,65,945,0,2819387,575133,2993,159,563,526,79,701
2386228,195779,5299,974,636,4993,2906491,241746,3682,462,480,3352,87,701
2060293,386389,6937,771,692,9084,2302065,478014,4265,469,811,3657,74,702
5323454,936179,17205,1749,2437,36654,2395615,595336,4764,631,836,8150,176,702
1507452,340241,2507,596,698,6573,1864198,346843,1402,272,485,3002,92,702
2162151,284941,149900,9795,0,264969,2729927,364115,127675,7698,1225,145808,70,704
3128046,713747,13447,1426,1189,3406,3305591,700702,7983,799,587,1337,102,704
4489431,1094516,22520,2073,2146,44680,2648484,609218,7318,671,1197,11368,135,704
2288182,331787,8623,558,418,6068,2304439,328052,3958,429,532,2404,92,704
3224435,675389,13687,1726,726,23516,2166322,410833,4847,555,752,8369,128,704
3593001,1244689,21886,2094,1442,43838,3213586,1315829,11170,900,851,18359,96,705
2691059,503537,9856,1291,1284,8048,2479616,425969,4603,509,592,3935,88,706
1559493,334706,4275,520,198,2283,1808517,423248,3096,413,568,955,73,706
2672855,855417,228322,14310,0,3251665,2536164,969492,187764,11587,2758,1501098,82,708
9588233,1555977,45893,4262,0,187695,3586180,696910,13820,1085,198,41892,160,708
2523033,613112,8649,905,989,12612,2760262,521628,4576,513,601,6024,92,708
12071513,3669073,245830,16910,220,708209,6536008,1950446,156333,10122,1569,222247,180,710
6043464,963746,24071,2022,1868,49937,3268407,628791,7911,837,1051,15098,145,710
2612804,927555,16268,1523,2046,16885,1802369,484608,5882,725,1149,6664,120,710
4523764,1567592,22027,2538,2187,20819,3172968,1069338,9028,909,824,7984,107,711
4872976,723569,16694,1727,1725,55767,4078651,579510,9480,785,836,23636,112,712
3786333,646975,15013,1492,708,8495,3266023,552910,7753,624,569,3185,110,713
3361172,651113,11663,1354,1744,29650,2844718,545178,4870,672,685,12829,104,713
11054385,2517537,58651,5274,1409,61171,8285941,1603055,22911,1793,673,13432,175,713
3144694,539627,12628,449,0,60426,2496539,396076,5057,354,117,24521,111,714
4330953,939532,25372,1975,789,22641,3450496,838535,11554,821,658,7767,125,715
8240577,2304720,45505,5569,5388,44736,3708135,1226348,14247,1302,1697,10909,201,715
3974269,499125,9412,948,2016,6704,2895175,393030,4021,518,1186,2157,116,717
4946263,821405,69900,5161,0,472495,3781872,741950,49470,3251,791,185965,106,719
9265010,1846018,315915,20379,239,959921,6113453,1131287,134805,8882,1386,407830,168,722
11390882,2775921,43543,3880,1343,60154,7002323,1719296,16194,1555,994,16119,136,722
1688264,178660,4142,735,204,1369,2327881,235500,2975,515,376,696,67,725
1974764,385973,4608,818,821,11304,2432128,507633,3296,348,454,5871,71,725
2289381,716313,14549,1562,1650,23631,2323646,716145,9435,996,900,10162,77,725
11266924,2440763,366722,24111,0,1122090,5013761,1033558,141451,9131,1612,332003,184,725
3295903,1025322,8733,1302,1118,3559,2966829,1132670,4366,734,610,1496,87,730
2468179,466406,166185,11370,0,3051883,2484498,419327,102698,7226,5117,1340155,95,733
1809658,520334,9073,751,843,9059,2000225,517924,4888,445,560,4461,76,734
2397793,218819,3950,1315,407,5257,3020250,296216,2915,589,594,2108,82,734
6850566,1422334,210422,15681,2490,456363,5350734,1385496,144847,9867,2268,220647,98,735
2444373,511427,8267,792,1103,4335,2024131,490693,4488,467,959,2018,108,736
11541200,2583487,210559,14057,0,1218445,6886734,1400496,144118,8877,1040,324681,184,738
11600969,3885171,170792,12423,0,749530,4064181,2039070,73950,4591,1493,140050,220,738
4450537,1174899,23888,1732,623,14777,3800598,850357,8467,623,1038,5799,116,738
4410981,600807,219420,14231,0,1103981,3125756,460922,191713,12176,111,524540,115,739
1688505,244281,6703,684,498,4659,2087090,282714,4709,518,237,2669,75,739
4583196,544868,15153,2168,496,49536,3535418,395837,6375,778,470,16398,104,739
1960212,275810,4568,808,119,17153,2369449,334979,3067,441,343,9281,94,739
4405998,433511,12373,1839,355,5056,4198195,324739,4705,557,381,2308,101,741
2092007,214206,1737,471,610,649,2816438,258397,1597,235,291,430,71,746
1834601,199681,3734,718,774,2580,2978422,291988,3263,621,562,1314,69,746
2055979,656645,10058,1153,823,6237,2293050,817580,6691,720,783,3627,77,749
1466349,357840,3819,581,1,3405,2150101,439408,2644,272,170,2019,77,749
4553430,895628,260265,17894,0,1979817,3524900,633283,177355,11651,1652,870015,116,751
3973450,615667,16570,1971,0,496378,4618245,739019,11276,1313,450,227929,78,751
5734425,1064944,23637,2588,2607,27660,3441540,708881,9776,871,938,7991,145,752
3685386,631789,11094,1000,2046,16102,2538505,397513,3890,443,679,5064,118,752
7933720,2453423,142475,11192,0,663294,3945789,1122600,65745,4456,1577,201950,160,753
2152434,560458,8870,854,783,15075,2263160,443760,3378,328,809,4253,110,754
6205836,2105689,31216,3240,2362,41786,4561646,1963957,11187,1106,1236,11453,130,755
1956041,237901,2882,493,1103,1501,2570582,322521,2165,432,842,679,68,760
9842413,1812384,58338,5048,2413,123239,7008628,1205079,23446,2132,802,32660,153,760
8153107,2046542,99079,7418,189,461506,6236604,1623911,50710,3862,1103,186536,122,761
3174125,570468,3220,761,216,1896,4412958,765909,1831,359,549,1460,80,761
1813757,285741,6027,333,518,2395,2154472,308035,3093,334,499,886,86,761
1845615,192539,2807,471,554,4466,2312910,180143,2053,207,303,1963,76,763
2358887,564281,4551,871,1411,2747,2599596,396153,2100,279,473,1432,98,765
2333381,465058,4626,1453,0,13339,2149286,383984,2251,450,434,6828,95,771
1978789,360448,10512,647,1020,46062,2439840,375229,5374,433,647,20388,86,773
2588148,334585,7351,681,811,8345,1997917,341184,3587,310,371,3061,89,776
2292471,297372,2513,723,817,3686,3132610,381153,1978,318,430,2197,69,776
3095392,267840,4230,413,413,2037,3909197,319510,3012,384,320,1201,66,776
4189103,1533369,16077,2125,1089,73471,3197976,1506058,7199,1051,632,28346,111,778
1702563,504880,8874,963,593,21562,1955518,517491,4404,373,426,8043,83,781
4106489,678060,10388,945,288,16154,2728572,570035,4570,523,339,4819,126,781
10655743,2758178,290625,20322,0,1773586,5467480,1876122,168422,11352,817,649543,152,781
3125744,315041,5113,396,568,4292,3142868,260704,2061,206,738,1495,112,783
2275184,409121,9077,1353,724,26983,2154046,333672,5603,642,805,11440,93,786
13488337,3325994,127095,10408,0,865883,6922854,1823924,34859,2592,1120,341125,216,786
2852771,404782,11240,1048,727,9735,3064728,382184,7530,485,504,4947,77,786
7116829,2557048,40208,3940,2163,108229,4273905,1184459,13420,1174,967,31317,151,786
2097974,778169,7692,826,1005,14419,2955442,969890,4406,507,585,6921,75,786
6566455,1722644,32046,2280,2207,68815,3678873,965827,9169,800,1176,14966,148,788
1750852,250086,3508,615,996,2514,2142180,333957,2413,392,556,1906,58,788
2017901,603767,1687,304,332,1622,2940809,807798,1125,164,126,641,72,789
1444558,295822,4832,674,1370,2917,2020230,388595,3665,385,1145,1817,65,789
2156436,671805,8150,1350,648,15599,2041556,750588,5508,691,624,7365,84,792
3917954,532858,12072,2039,789,23145,2706689,376467,4779,561,810,7035,125,792
1892816,268990,5591,516,333,6546,2044081,327057,4273,403,339,2986,80,793
3485323,1074195,13319,1517,852,8774,3693809,1277010,8831,773,1133,4324,94,793
1704220,342957,10294,835,1536,14196,2026795,419351,6956,767,866,5275,85,794
5446257,855104,27378,2157,0,777510,3818023,647154,9710,877,914,289677,136,794
2021813,481864,2507,223,360,5845,2447754,567447,1781,223,240,2604,81,794
2203524,480699,8312,1270,407,5947,2404325,487091,5387,663,993,3199,88,794
6345917,1137978,32163,2831,1331,43721,3547715,812076,8759,725,774,15224,136,797
1987810,281897,7827,664,446,21464,2138927,325479,4870,332,263,9884,73,798
9205725,2653939,31168,3258,639,69520,4885608,1578364,7656,900,551,14520,177,798
2318295,387660,5529,662,154,9788,2811165,474959,3990,377,640,5639,78,798
